event_name,date,fighter_1_name,fighter_2_name,fighter_1_url,fighter_2_url,fighter_1_str,fighter_2_str,fighter_1_td,fighter_2_td,fighter_1_sub,fighter_2_sub,fighter_1_pass,fighter_2_pass,weight_class,win_method,win_round,win_time,winner,fight_url
UFC_188-Velasquez_vs_Werdum,"June 13, 2015",Gabriel Benitez,Clay Collard,http://www.ufcstats.com/fighter-details/436f970c9ea9169c,http://www.ufcstats.com/fighter-details/cc900c6a71ed23f3,60.0,34.0,0.0,6.0,1.0,0.0,1.0,3.0,Featherweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/0452dd001f4adb6e
UFC_Fight_Night-Boetsch_vs_Henderson,"June 06, 2015",Dan Henderson,Tim Boetsch,http://www.ufcstats.com/fighter-details/1ccf4e7caff270df,http://www.ufcstats.com/fighter-details/c80095f6092271a7,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Middleweight,"KO/TKO, Punch",1,0:28,fighter_1,http://www.ufcstats.com/fight-details/97febb293c99e5a8
UFC_Fight_Night-Boetsch_vs_Henderson,"June 06, 2015",Ben Rothwell,Matt Mitrione,http://www.ufcstats.com/fighter-details/bd58d34e39b7b12a,http://www.ufcstats.com/fighter-details/ba280572acfba13f,5.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,Heavyweight,"SUB, Guillotine, Choke",1,1:54,fighter_1,http://www.ufcstats.com/fight-details/09f67db0cfaee022
UFC_Fight_Night-Boetsch_vs_Henderson,"June 06, 2015",Dustin Poirier,Yancy Medeiros,http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,http://www.ufcstats.com/fighter-details/813550bc53b15fb0,27.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,Lightweight,"KO/TKO, Punches",1,2:38,fighter_1,http://www.ufcstats.com/fight-details/f930743af6564795
UFC_Fight_Night-Boetsch_vs_Henderson,"June 06, 2015",Brian Ortega,Thiago Tavares,http://www.ufcstats.com/fighter-details/def8166ff24bd237,http://www.ufcstats.com/fighter-details/8a59d346dc976a10,41.0,39.0,0.0,6.0,1.0,0.0,2.0,4.0,Featherweight,"KO/TKO, Punch",3,4:10,fighter_1,http://www.ufcstats.com/fight-details/29c7cb102ddd7ec4
UFC_Fight_Night-Boetsch_vs_Henderson,"June 06, 2015",Anthony Birchak,Joe Soto,http://www.ufcstats.com/fighter-details/c5a126ace82a6025,http://www.ufcstats.com/fighter-details/a4e85a58fbce64b2,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Bantamweight,"KO/TKO, Punch",1,1:37,fighter_1,http://www.ufcstats.com/fight-details/cad44cd2466fb68f
UFC_Fight_Night-Boetsch_vs_Henderson,"June 06, 2015",Francisco Rivera,Alex Caceres,http://www.ufcstats.com/fighter-details/7ea4a9f07df33a45,http://www.ufcstats.com/fighter-details/7aa3d6964eff4877,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bantamweight,"KO/TKO, Punch",1,0:21,fighter_1,http://www.ufcstats.com/fight-details/c611e81778c0b1fc
UFC_Fight_Night-Boetsch_vs_Henderson,"June 06, 2015",Shawn Jordan,Derrick Lewis,http://www.ufcstats.com/fighter-details/ca2efc9d7d523c43,http://www.ufcstats.com/fighter-details/d3df1add9d9a7efb,23.0,6.0,3.0,0.0,0.0,0.0,5.0,0.0,Heavyweight,"KO/TKO, Kick",2,0:48,fighter_1,http://www.ufcstats.com/fight-details/5b0fcecc55bebd5c
UFC_Fight_Night-Boetsch_vs_Henderson,"June 06, 2015",Omari Akhmedov,Brian Ebersole,http://www.ufcstats.com/fighter-details/16690d100f995f8f,http://www.ufcstats.com/fighter-details/32ba186f4b0e3267,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Welterweight,KO/TKO,1,5:00,fighter_1,http://www.ufcstats.com/fight-details/245009a9e1a0f60b
UFC_Fight_Night-Boetsch_vs_Henderson,"June 06, 2015",Chris Wade,Christos Giagos,http://www.ufcstats.com/fighter-details/c8097968da5e5f13,http://www.ufcstats.com/fighter-details/de45aaae23dfa392,32.0,28.0,4.0,0.0,0.0,0.0,3.0,1.0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/a7c04dc830923313
UFC_Fight_Night-Boetsch_vs_Henderson,"June 06, 2015",Joe Proctor,Justin Edwards,http://www.ufcstats.com/fighter-details/a36556bb1565e32d,http://www.ufcstats.com/fighter-details/e56daf7725a0b5ab,67.0,63.0,0.0,2.0,3.0,0.0,0.0,0.0,Lightweight,"SUB, Guillotine, Choke",3,4:58,fighter_1,http://www.ufcstats.com/fight-details/3caa22209cb559b7
UFC_Fight_Night-Boetsch_vs_Henderson,"June 06, 2015",Jake Collier,Ricardo Abreu,http://www.ufcstats.com/fighter-details/92fa1401b7927da3,http://www.ufcstats.com/fighter-details/aa6e591c2a2cdecd,67.0,47.0,0.0,3.0,0.0,0.0,0.0,1.0,Middleweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/c39da8538d9c0321
UFC_Fight_Night-Boetsch_vs_Henderson,"June 06, 2015",Jose Quinonez,Leonardo Morales,http://www.ufcstats.com/fighter-details/36549928f90f1d36,http://www.ufcstats.com/fighter-details/45230be0641f3f53,2.0,3.0,1.0,0.0,2.0,0.0,3.0,0.0,Bantamweight,"SUB, Rear, Naked, Choke",1,2:34,fighter_1,http://www.ufcstats.com/fight-details/5a36c9362552e0dc
UFC_Fight_Night-Condit_vs_Alves,"May 30, 2015",Carlos Condit,Thiago Alves,http://www.ufcstats.com/fighter-details/f9f07bb5a43535ed,http://www.ufcstats.com/fighter-details/31ee470ef5dc8d7f,75.0,34.0,2.0,0.0,0.0,1.0,5.0,0.0,Welterweight,KO/TKO,2,5:00,fighter_1,http://www.ufcstats.com/fight-details/8801fbb87bdedbe3
UFC_Fight_Night-Condit_vs_Alves,"May 30, 2015",Charles Oliveira,Nik Lentz,http://www.ufcstats.com/fighter-details/07225ba28ae309b6,http://www.ufcstats.com/fighter-details/6fb1ba67bef41b37,64.0,37.0,1.0,2.0,2.0,1.0,2.0,5.0,Featherweight,"SUB, Guillotine, Choke",3,1:10,fighter_1,http://www.ufcstats.com/fight-details/ff64fc34065565d0
UFC_Fight_Night-Condit_vs_Alves,"May 30, 2015",Alex Oliveira,KJ Noons,http://www.ufcstats.com/fighter-details/57b10fca4f9c9a7a,http://www.ufcstats.com/fighter-details/b7ffa72aa148599a,3.0,7.0,3.0,0.0,1.0,0.0,2.0,0.0,Welterweight,"SUB, Rear, Naked, Choke",1,2:51,fighter_1,http://www.ufcstats.com/fight-details/bf658320ccd69021
UFC_Fight_Night-Condit_vs_Alves,"May 30, 2015",Francimar Barroso,Ryan Jimmo,http://www.ufcstats.com/fighter-details/b69f24c500d783e7,http://www.ufcstats.com/fighter-details/bc3ec52ef70fc155,46.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Light Heavyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/6a9ea8e420a52a21
UFC_Fight_Night-Condit_vs_Alves,"May 30, 2015",Francisco Trinaldo,Norman Parke,http://www.ufcstats.com/fighter-details/a8283a4f415e1eb9,http://www.ufcstats.com/fighter-details/14ff46596ad80609,66.0,25.0,0.0,4.0,0.0,0.0,0.0,2.0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/d4a309663a4da799
UFC_Fight_Night-Condit_vs_Alves,"May 30, 2015",Darren Till,Wendell Oliveira,http://www.ufcstats.com/fighter-details/9ce6d5a03af801b7,http://www.ufcstats.com/fighter-details/32c03df3c9760069,25.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,Welterweight,"KO/TKO, Elbows",2,1:37,fighter_1,http://www.ufcstats.com/fight-details/61d6b591430b6e25
UFC_Fight_Night-Condit_vs_Alves,"May 30, 2015",Rony Jason,Damon Jackson,http://www.ufcstats.com/fighter-details/b71ce838b01f2cad,http://www.ufcstats.com/fighter-details/29af297d9f1de0f8,5.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,Featherweight,"Overturned, Triangle, Choke",1,3:31,,http://www.ufcstats.com/fight-details/9968d308e97c6531
UFC_Fight_Night-Condit_vs_Alves,"May 30, 2015",Jussier Formiga,Wilson Reis,http://www.ufcstats.com/fighter-details/b102c26727306ab6,http://www.ufcstats.com/fighter-details/5aedf14771ca82d2,21.0,28.0,4.0,0.0,0.0,0.0,4.0,0.0,Flyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/d6c02b4bb64ff795
UFC_Fight_Night-Condit_vs_Alves,"May 30, 2015",Nicolas Dalby,Elizeu Zaleski dos Santos,http://www.ufcstats.com/fighter-details/9d19d9e4aa2662e8,http://www.ufcstats.com/fighter-details/8adcbd525fab8d9b,41.0,57.0,6.0,0.0,0.0,0.0,1.0,0.0,Welterweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/7af604e5aa43bb3b
UFC_Fight_Night-Condit_vs_Alves,"May 30, 2015",Mirsad Bektic,Lucas Martins,http://www.ufcstats.com/fighter-details/cbd3e590a85b18c5,http://www.ufcstats.com/fighter-details/7413b80dbb0f8f9f,39.0,7.0,3.0,0.0,0.0,0.0,2.0,0.0,Featherweight,"KO/TKO, Punches",2,0:30,fighter_1,http://www.ufcstats.com/fight-details/e54fe354981fe3e7
UFC_Fight_Night-Condit_vs_Alves,"May 30, 2015",Juliana Lima,Ericka Almeida,http://www.ufcstats.com/fighter-details/75a6a390fd5dca46,http://www.ufcstats.com/fighter-details/67a992d4cff22466,41.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,Women's Strawweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/109674a1ee00f55d
UFC_Fight_Night-Condit_vs_Alves,"May 30, 2015",Tom Breese,Luiz Dutra,http://www.ufcstats.com/fighter-details/1588b787bda7b540,http://www.ufcstats.com/fighter-details/2153a7f8396a46cc,26.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,Welterweight,"KO/TKO, Punches",1,4:58,fighter_1,http://www.ufcstats.com/fight-details/0c5640433ba44a1b
UFC_187-Johnson_vs_Cormier,"May 23, 2015",Daniel Cormier,Anthony Johnson,http://www.ufcstats.com/fighter-details/d967f0128c323de6,http://www.ufcstats.com/fighter-details/365fee2da473b177,23.0,23.0,3.0,1.0,3.0,0.0,4.0,0.0,Light Heavyweight,"SUB, Rear, Naked, Choke",3,2:39,fighter_1,http://www.ufcstats.com/fight-details/530fb0d1a26fc57a
UFC_187-Johnson_vs_Cormier,"May 23, 2015",Chris Weidman,Vitor Belfort,http://www.ufcstats.com/fighter-details/3a8176e15b9887c1,http://www.ufcstats.com/fighter-details/0ee783aa00e468f0,46.0,18.0,1.0,0.0,0.0,0.0,2.0,0.0,Middleweight,"KO/TKO, Punches",1,2:53,fighter_1,http://www.ufcstats.com/fight-details/318460613b6018e9
UFC_187-Johnson_vs_Cormier,"May 23, 2015",Donald Cerrone,John Makdessi,http://www.ufcstats.com/fighter-details/1d00756835ca67c9,http://www.ufcstats.com/fighter-details/c21a036b4e012f1c,71.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,Lightweight,"KO/TKO, Kick",2,4:44,fighter_1,http://www.ufcstats.com/fight-details/bee780601ad13583
UFC_187-Johnson_vs_Cormier,"May 23, 2015",Andrei Arlovski,Travis Browne,http://www.ufcstats.com/fighter-details/3738e68d2261e60f,http://www.ufcstats.com/fighter-details/3236bf606fe9fa5b,51.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Heavyweight,"KO/TKO, Punches",1,4:41,fighter_1,http://www.ufcstats.com/fight-details/652a73f4bf7f1932
UFC_187-Johnson_vs_Cormier,"May 23, 2015",Joseph Benavidez,John Moraga,http://www.ufcstats.com/fighter-details/80eacd4da0617c57,http://www.ufcstats.com/fighter-details/92437c6775b3f7d1,63.0,42.0,4.0,0.0,0.0,0.0,8.0,0.0,Flyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/3a25be6438e3f94a
UFC_187-Johnson_vs_Cormier,"May 23, 2015",John Dodson,Zach Makovsky,http://www.ufcstats.com/fighter-details/99506df1af6c8b3b,http://www.ufcstats.com/fighter-details/57ab4d7c0bc09a30,31.0,37.0,2.0,0.0,0.0,0.0,1.0,0.0,Flyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/6257627ba49e42ab
UFC_187-Johnson_vs_Cormier,"May 23, 2015",Dong Hyun Kim,Joshua Burkman,http://www.ufcstats.com/fighter-details/9bcf8603ceb25680,http://www.ufcstats.com/fighter-details/6da99156486ed6c2,30.0,20.0,1.0,0.0,1.0,0.0,2.0,0.0,Welterweight,"SUB, Arm, Triangle",3,2:13,fighter_1,http://www.ufcstats.com/fight-details/c2f0a53cd67e1736
UFC_187-Johnson_vs_Cormier,"May 23, 2015",Rafael Natal,Uriah Hall,http://www.ufcstats.com/fighter-details/0dba4df5f34d5ff0,http://www.ufcstats.com/fighter-details/65578a75fa7900e3,45.0,43.0,1.0,1.0,0.0,0.0,2.0,0.0,Middleweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/b34c608bdfa655e8
UFC_187-Johnson_vs_Cormier,"May 23, 2015",Colby Covington,Mike Pyle,http://www.ufcstats.com/fighter-details/dc9572dd6ec74859,http://www.ufcstats.com/fighter-details/f5990c11974d8e9c,26.0,16.0,2.0,0.0,0.0,2.0,2.0,2.0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/0c36a08b1bf60f45
UFC_187-Johnson_vs_Cormier,"May 23, 2015",Islam Makhachev,Leo Kuntz,http://www.ufcstats.com/fighter-details/275aca31f61ba28c,http://www.ufcstats.com/fighter-details/6905d45bd71b50a9,32.0,7.0,3.0,0.0,1.0,0.0,3.0,0.0,Lightweight,"SUB, Rear, Naked, Choke",2,2:38,fighter_1,http://www.ufcstats.com/fight-details/3c3da227fbe36a28
UFC_187-Johnson_vs_Cormier,"May 23, 2015",Justin Scoggins,Joshua Sampo,http://www.ufcstats.com/fighter-details/9fa568ad2bf2cb0b,http://www.ufcstats.com/fighter-details/f65dcb22dada2223,64.0,35.0,1.0,1.0,0.0,0.0,0.0,0.0,Flyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/419d8143afbcd61c
UFC_Fight_Night-Edgar_vs_Faber,"May 16, 2015",Frankie Edgar,Urijah Faber,http://www.ufcstats.com/fighter-details/f2688492b9a525a3,http://www.ufcstats.com/fighter-details/78114b7199cef90c,83.0,48.0,5.0,0.0,0.0,0.0,2.0,0.0,Featherweight,U-DEC,5,5:00,fighter_1,http://www.ufcstats.com/fight-details/7d60cb78ea70fae0
UFC_Fight_Night-Edgar_vs_Faber,"May 16, 2015",Gegard Mousasi,Costas Philippou,http://www.ufcstats.com/fighter-details/232c582f29f8f65e,http://www.ufcstats.com/fighter-details/05560764359161e4,56.0,9.0,4.0,0.0,0.0,0.0,6.0,0.0,Middleweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/1caec47dc08613a7
UFC_Fight_Night-Edgar_vs_Faber,"May 16, 2015",Mark Munoz,Luke Barnatt,http://www.ufcstats.com/fighter-details/179f1948dc234f1f,http://www.ufcstats.com/fighter-details/172c2135e70f87b7,35.0,42.0,9.0,1.0,0.0,0.0,3.0,0.0,Middleweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/3b463d688d598a72
UFC_Fight_Night-Edgar_vs_Faber,"May 16, 2015",Neil Magny,Hyun Gyu Lim,http://www.ufcstats.com/fighter-details/84b3e7d38f2d2ec5,http://www.ufcstats.com/fighter-details/203c957eac95dd87,43.0,15.0,2.0,0.0,0.0,0.0,6.0,0.0,Welterweight,"KO/TKO, Punches",2,1:24,fighter_1,http://www.ufcstats.com/fight-details/14a40f30e0cb22c9
UFC_Fight_Night-Edgar_vs_Faber,"May 16, 2015",Phillipe Nover,Yui Chul Nam,http://www.ufcstats.com/fighter-details/64360e618823a8e4,http://www.ufcstats.com/fighter-details/a00ec21cfbba17b6,12.0,29.0,6.0,2.0,0.0,1.0,0.0,3.0,Featherweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/093ca77f7f7219f6
UFC_Fight_Night-Edgar_vs_Faber,"May 16, 2015",Levan Makashvili,Mark Eddiva,http://www.ufcstats.com/fighter-details/938ad489fb7a1f31,http://www.ufcstats.com/fighter-details/40ff198adda94b9f,27.0,32.0,7.0,0.0,0.0,0.0,4.0,0.0,Featherweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/4702ef17c48bf1d1
UFC_Fight_Night-Edgar_vs_Faber,"May 16, 2015",Jon Tuck,Tae Hyun Bang,http://www.ufcstats.com/fighter-details/53ec9cb470e1a4ea,http://www.ufcstats.com/fighter-details/9a2d3567abc02e34,13.0,12.0,0.0,1.0,1.0,0.0,2.0,0.0,Lightweight,"SUB, Rear, Naked, Choke",1,3:56,fighter_1,http://www.ufcstats.com/fight-details/1e176413438fabd5
UFC_Fight_Night-Edgar_vs_Faber,"May 16, 2015",Kajan Johnson,Lipeng Zhang,http://www.ufcstats.com/fighter-details/633a45d131192ffe,http://www.ufcstats.com/fighter-details/7b310409440c9102,20.0,20.0,3.0,1.0,1.0,0.0,1.0,1.0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/97c302628f231da3
UFC_Fight_Night-Edgar_vs_Faber,"May 16, 2015",Jingliang Li,Dhiego Lima,http://www.ufcstats.com/fighter-details/e64b96c07d7ce999,http://www.ufcstats.com/fighter-details/e9213f53ddeca978,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Welterweight,"KO/TKO, Punches",1,1:25,fighter_1,http://www.ufcstats.com/fight-details/00684df5ed23e6ca
UFC_Fight_Night-Edgar_vs_Faber,"May 16, 2015",Ning Guangyou,Royston Wee,http://www.ufcstats.com/fighter-details/2c1170b825f58e57,http://www.ufcstats.com/fighter-details/b9c03e7a4557e542,46.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,Bantamweight,"KO/TKO, Punch",2,4:59,fighter_1,http://www.ufcstats.com/fight-details/80551dceed42e7ab
UFC_Fight_Night-Edgar_vs_Faber,"May 16, 2015",Jon Delos Reyes,Roldan Sangcha-an,http://www.ufcstats.com/fighter-details/0d0351c20169a499,http://www.ufcstats.com/fighter-details/57887765f831e228,23.0,27.0,1.0,2.0,3.0,0.0,3.0,3.0,Flyweight,"SUB, Rear, Naked, Choke",2,3:13,fighter_1,http://www.ufcstats.com/fight-details/49749ee78bc54a48
UFC_Fight_Night-Edgar_vs_Faber,"May 16, 2015",Yao Zhikui,Nolan Ticman,http://www.ufcstats.com/fighter-details/5ea918ea81b7dee2,http://www.ufcstats.com/fighter-details/9eb069062a0cfc13,9.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,Flyweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/c13b2493018fc98b
UFC_Fight_Night-Miocic_vs_Hunt,"May 09, 2015",Stipe Miocic,Mark Hunt,http://www.ufcstats.com/fighter-details/d28dee5c705991df,http://www.ufcstats.com/fighter-details/eef9b891edbd4604,113.0,33.0,6.0,0.0,0.0,0.0,5.0,0.0,Heavyweight,"KO/TKO, Punches",5,2:47,fighter_1,http://www.ufcstats.com/fight-details/57b986d06bde71c2
UFC_Fight_Night-Miocic_vs_Hunt,"May 09, 2015",Robert Whittaker,Brad Tavares,http://www.ufcstats.com/fighter-details/e1147d3d2dabe1ce,http://www.ufcstats.com/fighter-details/0c6d9ea8306c029e,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Middleweight,"KO/TKO, Punch",1,0:44,fighter_1,http://www.ufcstats.com/fight-details/7ec24848cac6c5a1
UFC_Fight_Night-Miocic_vs_Hunt,"May 09, 2015",Sean O'Connell,Anthony Perosh,http://www.ufcstats.com/fighter-details/cb52f9490c2dc069,http://www.ufcstats.com/fighter-details/4b4753d19489297f,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Light Heavyweight,"KO/TKO, Punches",1,0:56,fighter_1,http://www.ufcstats.com/fight-details/0fa31c9f7495810b
UFC_Fight_Night-Miocic_vs_Hunt,"May 09, 2015",James Vick,Jake Matthews,http://www.ufcstats.com/fighter-details/6256b2b1562cb8e1,http://www.ufcstats.com/fighter-details/a845f0735bc67405,10.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,Lightweight,"SUB, Guillotine, Choke",1,4:53,fighter_1,http://www.ufcstats.com/fight-details/418b6f692abe9e35
UFC_Fight_Night-Miocic_vs_Hunt,"May 09, 2015",Dan Hooker,Hatsu Hioki,http://www.ufcstats.com/fighter-details/193b9d1858bc4df3,http://www.ufcstats.com/fighter-details/ef7fa30364cbe7f2,21.0,32.0,0.0,2.0,0.0,0.0,0.0,1.0,Featherweight,"KO/TKO, Kick",2,4:13,fighter_1,http://www.ufcstats.com/fight-details/4f722e80eadb6d2f
UFC_Fight_Night-Miocic_vs_Hunt,"May 09, 2015",Kyle Noke,Jonavin Webb,http://www.ufcstats.com/fighter-details/7339d340aa2889cb,http://www.ufcstats.com/fighter-details/f40ec51dd4de47c3,31.0,23.0,0.0,2.0,0.0,2.0,1.0,2.0,Welterweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/43baf5b905686ebf
UFC_Fight_Night-Miocic_vs_Hunt,"May 09, 2015",Sam Alvey,Daniel Kelly,http://www.ufcstats.com/fighter-details/d156513a19acf856,http://www.ufcstats.com/fighter-details/bdcbb976816fd256,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Middleweight,"KO/TKO, Punch",1,0:49,fighter_1,http://www.ufcstats.com/fight-details/f208b79b0d78045b
UFC_Fight_Night-Miocic_vs_Hunt,"May 09, 2015",Bec Rawlings,Lisa Ellis,http://www.ufcstats.com/fighter-details/907e60fd13407e1e,http://www.ufcstats.com/fighter-details/77350fd0e6d1dba8,21.0,7.0,0.0,1.0,1.0,0.0,2.0,1.0,Women's Strawweight,"SUB, Rear, Naked, Choke",1,4:09,fighter_1,http://www.ufcstats.com/fight-details/e4549c57faca7a64
UFC_Fight_Night-Miocic_vs_Hunt,"May 09, 2015",Bradley Scott,Dylan Andrews,http://www.ufcstats.com/fighter-details/34e552520a934063,http://www.ufcstats.com/fighter-details/00debc804e2b1cd4,42.0,25.0,1.0,1.0,1.0,1.0,2.0,0.0,Middleweight,"SUB, Guillotine, Choke",2,4:54,fighter_1,http://www.ufcstats.com/fight-details/8a39075a9ffaa971
UFC_Fight_Night-Miocic_vs_Hunt,"May 09, 2015",Alex Chambers,Kailin Curran,http://www.ufcstats.com/fighter-details/26b63bc5c0c1f65d,http://www.ufcstats.com/fighter-details/05b43e0ead3df345,44.0,81.0,2.0,2.0,2.0,0.0,0.0,1.0,Women's Strawweight,"SUB, Armbar",3,3:15,fighter_1,http://www.ufcstats.com/fight-details/d1c4c06780cbd36e
UFC_Fight_Night-Miocic_vs_Hunt,"May 09, 2015",Brendan O'Reilly,Vik Grujic,http://www.ufcstats.com/fighter-details/494b0bfdbac74502,http://www.ufcstats.com/fighter-details/1e7483dbff40b84b,42.0,59.0,6.0,1.0,1.0,1.0,2.0,1.0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/979269d4ab5784af
UFC_Fight_Night-Miocic_vs_Hunt,"May 09, 2015",Ben Nguyen,Alptekin Ozkilic,http://www.ufcstats.com/fighter-details/840d2c82ea68b9aa,http://www.ufcstats.com/fighter-details/e18a19001a3f7c7d,27.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,Flyweight,"KO/TKO, Punch",1,4:59,fighter_1,http://www.ufcstats.com/fight-details/398f4857f9692204
UFC_186-Johnson_vs_Horiguchi,"April 25, 2015",Demetrious Johnson,Kyoji Horiguchi,http://www.ufcstats.com/fighter-details/8a304bfd6bf04a57,http://www.ufcstats.com/fighter-details/98aa60cf58071fd6,66.0,31.0,14.0,1.0,1.0,0.0,6.0,0.0,Flyweight,"SUB, Armbar",5,4:59,fighter_1,http://www.ufcstats.com/fight-details/6c2097664ac1bf16
UFC_186-Johnson_vs_Horiguchi,"April 25, 2015",Rampage Jackson,Fabio Maldonado,http://www.ufcstats.com/fighter-details/ffc088e64fab57e9,http://www.ufcstats.com/fighter-details/1fb80f46d3c105d9,99.0,67.0,0.0,1.0,0.0,0.0,0.0,0.0,Catch Weight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/4669c07f3cc9e35f
UFC_186-Johnson_vs_Horiguchi,"April 25, 2015",Michael Bisping,CB Dollaway,http://www.ufcstats.com/fighter-details/2b93ebd9f5417ad2,http://www.ufcstats.com/fighter-details/5d7bdab5e03e3216,75.0,47.0,0.0,2.0,0.0,0.0,0.0,0.0,Middleweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/ccbbf1ccd4513551
UFC_186-Johnson_vs_Horiguchi,"April 25, 2015",John Makdessi,Shane Campbell,http://www.ufcstats.com/fighter-details/c21a036b4e012f1c,http://www.ufcstats.com/fighter-details/784285b7ae7dd85f,47.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Catch Weight,"KO/TKO, Punch",1,4:53,fighter_1,http://www.ufcstats.com/fight-details/0c74e600ded0de97
UFC_186-Johnson_vs_Horiguchi,"April 25, 2015",Thomas Almeida,Yves Jabouin,http://www.ufcstats.com/fighter-details/2b074403b7c6cdb4,http://www.ufcstats.com/fighter-details/b4eeac608fc82f88,31.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,Bantamweight,"KO/TKO, Punches",1,4:18,fighter_1,http://www.ufcstats.com/fight-details/78f1457371e2ef6b
UFC_186-Johnson_vs_Horiguchi,"April 25, 2015",Patrick Cote,Joe Riggs,http://www.ufcstats.com/fighter-details/9fa3bd637edd9aa2,http://www.ufcstats.com/fighter-details/d512d9f204059f57,21.0,21.0,3.0,2.0,1.0,0.0,6.0,5.0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/591699203b264f6c
UFC_186-Johnson_vs_Horiguchi,"April 25, 2015",Alexis Davis,Sarah Kaufman,http://www.ufcstats.com/fighter-details/4c2d90e335e6df19,http://www.ufcstats.com/fighter-details/36df8e119aec6175,34.0,65.0,1.0,0.0,1.0,0.0,1.0,0.0,Women's Bantamweight,"SUB, Armbar",2,3:07,fighter_1,http://www.ufcstats.com/fight-details/6b532f492e98d22f
UFC_186-Johnson_vs_Horiguchi,"April 25, 2015",Chad Laprise,Bryan Barberena,http://www.ufcstats.com/fighter-details/c03a5022f8439f2a,http://www.ufcstats.com/fighter-details/a331233f597090a5,84.0,94.0,0.0,1.0,0.0,0.0,0.0,0.0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/48f23cc8cc5ad9a9
UFC_186-Johnson_vs_Horiguchi,"April 25, 2015",Olivier Aubin-Mercier,David Michaud,http://www.ufcstats.com/fighter-details/55ee431411ccf07a,http://www.ufcstats.com/fighter-details/49f4b511932f71e9,49.0,17.0,3.0,0.0,1.0,0.0,2.0,0.0,Lightweight,"SUB, Rear, Naked, Choke",3,1:35,fighter_1,http://www.ufcstats.com/fight-details/0590fb4acc06fa93
UFC_186-Johnson_vs_Horiguchi,"April 25, 2015",Nordine Taleb,Chris Clements,http://www.ufcstats.com/fighter-details/49858bf46dabf6fb,http://www.ufcstats.com/fighter-details/e5ecaf884b6da2bc,36.0,17.0,6.0,0.0,0.0,1.0,5.0,0.0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/059dcd0b3b8e0a3f
